580110320061	με
580120270071	τῶν
580130150031	οὖν
590020030221	ἢ
590020030231	κάθου
590020040011	καὶ
590020150091	ὦσιν
590040100031	τοῦ
590040120031	ὁ
600010060081	ἐστίν
600010120181	ἐν
600030010021	αἱ
600030220051	τοῦ
610030100241	οὐχ
620020060121	οὕτως
620030130011	Καὶ
620030190011	Καὶ
620030210051	ἡμῶν
620040120171	ἐν
620040120181	ἡμῖν
620050050021	δέ
630010050091	γράφων
630010050101	σοι
630010120251	ᾖ
660010060201	τῶν
660010060211	αἰώνων
660020150081	τῶν
660030160071	ζεστὸς
660030160081	οὔτε
660090130121	τεσσάρων
660100060031	ἐν
660110020261	καὶ
660110190171	αὐτοῦ
660110190181	ἐν
660120030111	μέγας
660120120041	οἱ
660120140051	αἱ
660130050161	καὶ
660130100051	εἰς
660130100061	αἰχμαλωσίαν
660130130121	καταβαίνειν
660130150191	ἵνα
660140030031	ὡς
660140080031	ἄγγελος
660140180041	ἐξῆλθεν
660160030211	τὰ
660170070101	ἐρῶ
660170130091	ἐξουσίαν
660170130101	αὐτῶν
660170160281	ἐν
660180020081	ἔπεσεν
660180220191	πάσης
660180220201	τέχνης
660190090221	τοῦ
660190090231	θεοῦ
660190110151	καλούμενος
660190120051	ὡς
660190140041	τὰ
660200030271	λυθῆναι
660200100161	καὶ
660200120051	τοὺς
660200120061	μεγάλους
660210030301	μετ’
660210030311	αὐτῶν
660210040241	ὅτι
660210060061	εἰμι
660210120211	ὀνόματα
660210120221	τῶν
660210160111	καὶ
660220080041	ἀκούων
660220080051	καὶ
660220080091	ὅτε
