400010070031|ἐγέννησεν|None|CL|Cat="verb"|Id="10"|morphId="400010070031"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010070041|τὸν|400010070051|det|Cat="det"|Id="13"|morphId="400010070041"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010070051|Ῥοβοάμ,|400010070031|O|Cat="noun"|Id="15"|morphId="400010070051"|Unicode="Ῥοβοάμ,"|Lemma="Ῥοβοάμ"|Lang="G"|StrongNumber="G44970"|Morph="N,,,,,AMSI"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Rehoboam"
400010070071|δὲ|400010070031|conj|Cat="conj"|Id="16"|morphId="400010070071"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010070061|Ῥοβοὰμ|400010070081|S|Cat="noun"|Id="20"|morphId="400010070061"|Unicode="Ῥοβοὰμ"|Lemma="Ῥοβοάμ"|Lang="G"|StrongNumber="G44970"|Morph="N,,,,,NMSI"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Rehoboam"
400010070081|ἐγέννησεν|400010070031|CL|Cat="verb"|Id="23"|morphId="400010070081"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010070091|τὸν|400010070101|det|Cat="det"|Id="26"|morphId="400010070091"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010070101|Ἀβιά,|400010070081|O|Cat="noun"|Id="28"|morphId="400010070101"|Unicode="Ἀβιά,"|Lemma="Ἀβιά"|Lang="G"|StrongNumber="G00070"|Morph="N,,,,,AMSI"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Abijah"
400010070121|δὲ|400010070031|conj|Cat="conj"|Id="29"|morphId="400010070121"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010070111|Ἀβιὰ|400010070131|S|Cat="noun"|Id="33"|morphId="400010070111"|Unicode="Ἀβιὰ"|Lemma="Ἀβιά"|Lang="G"|StrongNumber="G00070"|Morph="N,,,,,NMSI"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Abijah"
400010070131|ἐγέννησεν|400010070031|CL|Cat="verb"|Id="36"|morphId="400010070131"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010070141|τὸν|400010070151|det|Cat="det"|Id="39"|morphId="400010070141"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010070151|Ἀσάφ,|400010070131|O|Cat="noun"|Id="41"|morphId="400010070151"|Unicode="Ἀσάφ,"|Lemma="Ἀσάφ"|Lang="G"|StrongNumber="G07600"|Morph="N,,,,,AMSI"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Asa"
400010080021|δὲ|400010080031|conj|Cat="conj"|Id="3"|morphId="400010080021"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010080011|Ἀσὰφ|400010080031|S|Cat="noun"|Id="7"|morphId="400010080011"|Unicode="Ἀσὰφ"|Lemma="Ἀσάφ"|Lang="G"|StrongNumber="G07600"|Morph="N,,,,,NMSI"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Asa"
400010080031|ἐγέννησεν|None|CL|Cat="verb"|Id="10"|morphId="400010080031"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010080041|τὸν|400010080051|det|Cat="det"|Id="13"|morphId="400010080041"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010080051|Ἰωσαφάτ,|400010080031|O|Cat="noun"|Id="15"|morphId="400010080051"|Unicode="Ἰωσαφάτ,"|Lemma="Ἰωσαφάτ"|Lang="G"|StrongNumber="G24980"|Morph="N,,,,,AMSI"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Jehoshaphat"
400010080071|δὲ|400010080031|conj|Cat="conj"|Id="16"|morphId="400010080071"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010080061|Ἰωσαφὰτ|400010080081|S|Cat="noun"|Id="20"|morphId="400010080061"|Unicode="Ἰωσαφὰτ"|Lemma="Ἰωσαφάτ"|Lang="G"|StrongNumber="G24980"|Morph="N,,,,,NMSI"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Jehoshaphat"
400010080081|ἐγέννησεν|400010080031|CL|Cat="verb"|Id="23"|morphId="400010080081"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010080091|τὸν|400010080101|det|Cat="det"|Id="26"|morphId="400010080091"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010080101|Ἰωράμ,|400010080081|O|Cat="noun"|Id="28"|morphId="400010080101"|Unicode="Ἰωράμ,"|Lemma="Ἰωράμ"|Lang="G"|StrongNumber="G24960"|Morph="N,,,,,AMSI"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Joram"
400010080121|δὲ|400010080031|conj|Cat="conj"|Id="29"|morphId="400010080121"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010080111|Ἰωρὰμ|400010080131|S|Cat="noun"|Id="33"|morphId="400010080111"|Unicode="Ἰωρὰμ"|Lemma="Ἰωράμ"|Lang="G"|StrongNumber="G24960"|Morph="N,,,,,NMSI"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Joram"
400010080131|ἐγέννησεν|400010080031|CL|Cat="verb"|Id="36"|morphId="400010080131"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010080141|τὸν|400010080151|det|Cat="det"|Id="39"|morphId="400010080141"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010080151|Ὀζείαν,|400010080131|O|Cat="noun"|Id="41"|morphId="400010080151"|Unicode="Ὀζείαν,"|Lemma="Ὀζείας"|Lang="G"|StrongNumber="G36040"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Uzziah"
400010090021|δὲ|400010090031|conj|Cat="conj"|Id="3"|morphId="400010090021"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010090011|Ὀζείας|400010090031|S|Cat="noun"|Id="7"|morphId="400010090011"|Unicode="Ὀζείας"|Lemma="Ὀζείας"|Lang="G"|StrongNumber="G36040"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Uzziah"
400010090031|ἐγέννησεν|None|CL|Cat="verb"|Id="10"|morphId="400010090031"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010090041|τὸν|400010090051|det|Cat="det"|Id="13"|morphId="400010090041"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010090051|Ἰωαθάμ,|400010090031|O|Cat="noun"|Id="15"|morphId="400010090051"|Unicode="Ἰωαθάμ,"|Lemma="Ἰωαθάμ"|Lang="G"|StrongNumber="G24880"|Morph="N,,,,,AMSI"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Jotham"
400010090071|δὲ|400010090031|conj|Cat="conj"|Id="16"|morphId="400010090071"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010090061|Ἰωαθὰμ|400010090081|S|Cat="noun"|Id="20"|morphId="400010090061"|Unicode="Ἰωαθὰμ"|Lemma="Ἰωαθάμ"|Lang="G"|StrongNumber="G24880"|Morph="N,,,,,NMSI"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Jotham"
400010090081|ἐγέννησεν|400010090031|CL|Cat="verb"|Id="23"|morphId="400010090081"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010090091|τὸν|400010090101|det|Cat="det"|Id="26"|morphId="400010090091"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010090101|Ἀχάζ,|400010090081|O|Cat="noun"|Id="28"|morphId="400010090101"|Unicode="Ἀχάζ,"|Lemma="Ἀχάζ"|Lang="G"|StrongNumber="G08810"|Morph="N,,,,,AMSI"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Ahaz"
400010090121|δὲ|400010090031|conj|Cat="conj"|Id="29"|morphId="400010090121"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010090111|Ἀχὰζ|400010090131|S|Cat="noun"|Id="33"|morphId="400010090111"|Unicode="Ἀχὰζ"|Lemma="Ἀχάζ"|Lang="G"|StrongNumber="G08810"|Morph="N,,,,,NMSI"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Ahaz"
400010090131|ἐγέννησεν|400010090031|CL|Cat="verb"|Id="36"|morphId="400010090131"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010090141|τὸν|400010090151|det|Cat="det"|Id="39"|morphId="400010090141"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010090151|Ἑζεκίαν,|400010090131|O|Cat="noun"|Id="41"|morphId="400010090151"|Unicode="Ἑζεκίαν,"|Lemma="Ἑζεκίας"|Lang="G"|StrongNumber="G14780"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Hezekiah"
400010100021|δὲ|400010100031|conj|Cat="conj"|Id="3"|morphId="400010100021"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010100011|Ἑζεκίας|400010100031|S|Cat="noun"|Id="7"|morphId="400010100011"|Unicode="Ἑζεκίας"|Lemma="Ἑζεκίας"|Lang="G"|StrongNumber="G14780"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Hezekiah"
400010100031|ἐγέννησεν|None|CL|Cat="verb"|Id="10"|morphId="400010100031"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010100041|τὸν|400010100051|det|Cat="det"|Id="13"|morphId="400010100041"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010100051|Μανασσῆ,|400010100031|O|Cat="noun"|Id="15"|morphId="400010100051"|Unicode="Μανασσῆ,"|Lemma="Μανασσῆς"|Lang="G"|StrongNumber="G31280"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Manasseh"
400010100071|δὲ|400010100031|conj|Cat="conj"|Id="16"|morphId="400010100071"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010100061|Μανασσῆς|400010100081|S|Cat="noun"|Id="20"|morphId="400010100061"|Unicode="Μανασσῆς"|Lemma="Μανασσῆς"|Lang="G"|StrongNumber="G31280"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Manasseh"
400010100081|ἐγέννησεν|400010100031|CL|Cat="verb"|Id="23"|morphId="400010100081"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010100091|τὸν|400010100101|det|Cat="det"|Id="26"|morphId="400010100091"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010100101|Ἀμώς,|400010100081|O|Cat="noun"|Id="28"|morphId="400010100101"|Unicode="Ἀμώς,"|Lemma="Ἀμώς"|Lang="G"|StrongNumber="G03010"|Morph="N,,,,,AMSI"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Amon"
400010100121|δὲ|400010100031|conj|Cat="conj"|Id="29"|morphId="400010100121"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010100111|Ἀμὼς|400010100131|S|Cat="noun"|Id="33"|morphId="400010100111"|Unicode="Ἀμὼς"|Lemma="Ἀμώς"|Lang="G"|StrongNumber="G03010"|Morph="N,,,,,NMSI"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Amon"
400010100131|ἐγέννησεν|400010100031|CL|Cat="verb"|Id="36"|morphId="400010100131"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010100141|τὸν|400010100151|det|Cat="det"|Id="39"|morphId="400010100141"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010100151|Ἰωσίαν,|400010100131|O|Cat="noun"|Id="41"|morphId="400010100151"|Unicode="Ἰωσίαν,"|Lemma="Ἰωσίας"|Lang="G"|StrongNumber="G25020"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Josiah"
400010110021|δὲ|400010110031|conj|Cat="conj"|Id="3"|morphId="400010110021"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010110011|Ἰωσίας|400010110031|S|Cat="noun"|Id="7"|morphId="400010110011"|Unicode="Ἰωσίας"|Lemma="Ἰωσίας"|Lang="G"|StrongNumber="G25020"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Josiah"
400010110031|ἐγέννησεν|None|CL|Cat="verb"|Id="10"|morphId="400010110031"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010110041|τὸν|400010110051|det|Cat="det"|Id="14"|morphId="400010110041"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010110051|Ἰεχονίαν|400010110031|O|Cat="noun"|Id="16"|morphId="400010110051"|Unicode="Ἰεχονίαν"|Lemma="Ἰεχονίας"|Lang="G"|StrongNumber="G24230"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Jeconiah"
400010110061|καὶ|400010110051|conj|Cat="conj"|Id="17"|morphId="400010110061"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010110071|τοὺς|400010110081|det|Cat="det"|Id="19"|morphId="400010110071"|Unicode="τοὺς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMP,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Plural"|English="the"
400010110081|ἀδελφοὺς|400010110051|np|Cat="noun"|Id="22"|morphId="400010110081"|Unicode="ἀδελφοὺς"|Lemma="ἀδελφός"|Lang="G"|StrongNumber="G00800"|Morph="N,,,,,AMP,"|Case="Accusative"|Gender="Masculine"|Number="Plural"|English="brothers"
400010110091|αὐτοῦ,|400010110081|np|Cat="pron"|Id="24"|morphId="400010110091"|Unicode="αὐτοῦ,"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3GMS,"|Type="Personal"|Person="Third"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of him"
400010110101|ἐπὶ|400010110121|prep|Cat="prep"|Id="27"|morphId="400010110101"|Unicode="ἐπὶ"|Lemma="ἐπί"|Lang="G"|StrongNumber="G19090"|Morph="P,,,,,G,,,"|Case="Genitive"|English="at the time"
400010110111|τῆς|400010110121|det|Cat="det"|Id="29"|morphId="400010110111"|Unicode="τῆς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GFS,"|Type="Article"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="the"
400010110121|μετοικεσίας|400010110031|ADV|Cat="noun"|Id="32"|morphId="400010110121"|Unicode="μετοικεσίας"|Lemma="μετοικεσία"|Lang="G"|StrongNumber="G33500"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="of ~ deportation"
400010110131|Βαβυλῶνος.|400010110121|np|Cat="noun"|Id="34"|morphId="400010110131"|Unicode="Βαβυλῶνος."|Lemma="Βαβυλών"|Lang="G"|StrongNumber="G08970"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="to Babylon"
400010120021|δὲ|400010120071|conj|Cat="conj"|Id="3"|morphId="400010120021"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010120011|μετὰ|400010120041|prep|Cat="prep"|Id="8"|morphId="400010120011"|Unicode="μετὰ"|Lemma="μετά"|Lang="G"|StrongNumber="G33260"|Morph="P,,,,,A,,,"|Case="Accusative"|English="after"
400010120031|τὴν|400010120041|det|Cat="det"|Id="10"|morphId="400010120031"|Unicode="τὴν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AFS,"|Type="Article"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="the"
400010120041|μετοικεσίαν|400010120071|ADV|Cat="noun"|Id="13"|morphId="400010120041"|Unicode="μετοικεσίαν"|Lemma="μετοικεσία"|Lang="G"|StrongNumber="G33500"|Morph="N,,,,,AFS,"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="deportation"
400010120051|Βαβυλῶνος,|400010120041|np|Cat="noun"|Id="15"|morphId="400010120051"|Unicode="Βαβυλῶνος,"|Lemma="Βαβυλών"|Lang="G"|StrongNumber="G08970"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="to Babylon"
400010120061|Ἰεχονίας|400010120071|S|Cat="noun"|Id="18"|morphId="400010120061"|Unicode="Ἰεχονίας"|Lemma="Ἰεχονίας"|Lang="G"|StrongNumber="G24230"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Jeconiah"
400010120071|ἐγέννησεν|None|CL|Cat="verb"|Id="21"|morphId="400010120071"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="was the father of"
400010120081|τὸν|400010120091|det|Cat="det"|Id="24"|morphId="400010120081"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010120091|Σαλαθιήλ,|400010120071|O|Cat="noun"|Id="26"|morphId="400010120091"|Unicode="Σαλαθιήλ,"|Lemma="Σαλαθιήλ"|Lang="G"|StrongNumber="G45280"|Morph="N,,,,,AMSI"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Shealtiel"
400010120111|δὲ|400010120071|conj|Cat="conj"|Id="27"|morphId="400010120111"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010120101|Σαλαθιὴλ|400010120121|S|Cat="noun"|Id="31"|morphId="400010120101"|Unicode="Σαλαθιὴλ"|Lemma="Σαλαθιήλ"|Lang="G"|StrongNumber="G45280"|Morph="N,,,,,NMSI"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Shealtiel"
400010120121|ἐγέννησεν|400010120071|CL|Cat="verb"|Id="34"|morphId="400010120121"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010120131|τὸν|400010120141|det|Cat="det"|Id="37"|morphId="400010120131"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010120141|Ζοροβαβέλ,|400010120121|O|Cat="noun"|Id="39"|morphId="400010120141"|Unicode="Ζοροβαβέλ,"|Lemma="Ζοροβαβέλ"|Lang="G"|StrongNumber="G22160"|Morph="N,,,,,AMSI"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Zerubbabel"
400010130021|δὲ|400010130031|conj|Cat="conj"|Id="3"|morphId="400010130021"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010130011|Ζοροβαβὲλ|400010130031|S|Cat="noun"|Id="7"|morphId="400010130011"|Unicode="Ζοροβαβὲλ"|Lemma="Ζοροβαβέλ"|Lang="G"|StrongNumber="G22160"|Morph="N,,,,,NMSI"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Zerubbabel"
400010130031|ἐγέννησεν|None|CL|Cat="verb"|Id="10"|morphId="400010130031"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010130041|τὸν|400010130051|det|Cat="det"|Id="13"|morphId="400010130041"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010130051|Ἀβιούδ,|400010130031|O|Cat="noun"|Id="15"|morphId="400010130051"|Unicode="Ἀβιούδ,"|Lemma="Ἀβιούδ"|Lang="G"|StrongNumber="G00100"|Morph="N,,,,,AMSI"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Abiud"
400010130071|δὲ|400010130031|conj|Cat="conj"|Id="16"|morphId="400010130071"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010130061|Ἀβιοὺδ|400010130081|S|Cat="noun"|Id="20"|morphId="400010130061"|Unicode="Ἀβιοὺδ"|Lemma="Ἀβιούδ"|Lang="G"|StrongNumber="G00100"|Morph="N,,,,,NMSI"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Abiud"
400010130081|ἐγέννησεν|400010130031|CL|Cat="verb"|Id="23"|morphId="400010130081"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010130091|τὸν|400010130101|det|Cat="det"|Id="26"|morphId="400010130091"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
400010130101|Ἐλιακείμ,|400010130081|O|Cat="noun"|Id="28"|morphId="400010130101"|Unicode="Ἐλιακείμ,"|Lemma="Ἐλιακείμ"|Lang="G"|StrongNumber="G16620"|Morph="N,,,,,AMSI"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Eliakim"
400010130121|δὲ|400010130031|conj|Cat="conj"|Id="29"|morphId="400010130121"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400010130111|Ἐλιακεὶμ|400010130131|S|Cat="noun"|Id="33"|morphId="400010130111"|Unicode="Ἐλιακεὶμ"|Lemma="Ἐλιακείμ"|Lang="G"|StrongNumber="G16620"|Morph="N,,,,,NMSI"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Eliakim"
400010130131|ἐγέννησεν|400010130031|CL|Cat="verb"|Id="36"|morphId="400010130131"|Unicode="ἐγέννησεν"|Lemma="γεννάω"|Lang="G"|StrongNumber="G10800"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="father"
400010130141|τὸν|400010130151|det|Cat="det"|Id="39"|morphId="400010130141"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
