400170170041	Ἰησοῦς	Ἰησοῦς
400170180051	Ἰησοῦς	Ἰησοῦς
400170190061	Ἰησοῦ	Ἰησοῦς
400170220061	Γαλιλαίᾳ	Γαλιλαία
400170220101	Ἰησοῦς	Ἰησοῦς
400170240051	Καφαρναοὺμ	Καφαρναούμ
400170240121	Πέτρῳ	Πέτρος
400170250111	Ἰησοῦς	Ἰησοῦς
400170250161	Σίμων	Σίμων
400170260091	Ἰησοῦς	Ἰησοῦς
400180010091	Ἰησοῦ	Ἰησοῦς
400180210041	Πέτρος	Πέτρος
400180220041	Ἰησοῦς	Ἰησοῦς
400190010061	Ἰησοῦς	Ἰησοῦς
400190010131	Γαλιλαίας	Γαλιλαία
400190010201	Ἰουδαίας	Ἰουδαία
400190010231	Ἰορδάνου	Ἰορδάνης
400190030041	Φαρισαῖοι	Φαρισαῖος
400190070051	Μωϋσῆς	Μωϋσῆς
400190080041	Μωϋσῆς	Μωϋσῆς
400190140031	Ἰησοῦς	Ἰησοῦς
400190180061	Ἰησοῦς	Ἰησοῦς
400190210041	Ἰησοῦς	Ἰησοῦς
400190230031	Ἰησοῦς	Ἰησοῦς
400190260041	Ἰησοῦς	Ἰησοῦς
400190270041	Πέτρος	Πέτρος
400190280031	Ἰησοῦς	Ἰησοῦς
400190280381	Ἰσραήλ	Ἰσραήλ
400200170041	Ἰησοῦς	Ἰησοῦς
400200170061	Ἱεροσόλυμα	Ἱεροσόλυμα
400200180041	Ἱεροσόλυμα	Ἱεροσόλυμα
400200200081	Ζεβεδαίου	Ζεβεδαῖος
400200220041	Ἰησοῦς	Ἰησοῦς
400200250031	Ἰησοῦς	Ἰησοῦς
400200290051	Ἰεριχὼ	Ἰεριχώ
400200300111	Ἰησοῦς	Ἰησοῦς
400200300191	Δαυίδ	Δαυίδ
400200310171	Δαυίδ	Δαυίδ
400200320041	Ἰησοῦς	Ἰησοῦς
400200340041	Ἰησοῦς	Ἰησοῦς
400210010051	Ἱεροσόλυμα	Ἱεροσόλυμα
400210010091	Βηθφαγὴ	Βηθφαγή
400210010161	Ἰησοῦς	Ἰησοῦς
400210050041	Σιών	Σιών
400210060111	Ἰησοῦς	Ἰησοῦς
400210090151	Δαυίδ	Δαυίδ
400210100051	Ἱεροσόλυμα	Ἱεροσόλυμα
400210110091	Ἰησοῦς	Ἰησοῦς
400210110121	Ναζαρὲθ	Ναζαρέθ
400210110141	Γαλιλαίας	Γαλιλαία
400210120031	Ἰησοῦς	Ἰησοῦς
400210150251	Δαυίδ	Δαυίδ
400210160101	Ἰησοῦς	Ἰησοῦς
400210170091	Βηθανίαν	Βηθανία
400210210041	Ἰησοῦς	Ἰησοῦς
400210240041	Ἰησοῦς	Ἰησοῦς
400210250041	Ἰωάννου	Ἰωάννης
400210260151	Ἰωάννην	Ἰωάννης
400210270041	Ἰησοῦ	Ἰησοῦς
